uso_dados_gb,minutos_voz,chamadas_suporte,num_produtos,tempo_contrato_meses,tipo_plano,metodo_pagamento,mensalidade_reais,atraso_pagamento_dias,tem_desconto,idade,regiao,tem_dependentes,nps_score,churn
7.38,305,4,1,21,1,1,87.07,1,0,50,0,0,9,0
12.87,276,1,1,10,2,0,73.65,0,0,30,0,1,8,0
42.26,460,5,3,5,2,2,111.55,0,0,56,1,0,3,0
10.19,325,3,4,21,1,1,145.33,0,1,58,3,1,-1,0
16.27,275,1,2,46,2,2,117.78,0,0,35,2,0,8,0
22.48,322,1,2,59,1,3,103.82,2,1,57,4,0,2,0
35.2,391,1,3,61,2,0,93.36,0,0,46,0,1,9,0
12.96,88,2,4,43,1,1,138.84,0,0,34,1,0,1,0
55.07,189,1,2,60,1,2,110.86,0,1,42,0,0,3,0
14.07,93,0,3,66,1,1,127.71,0,1,18,3,1,9,0
29.59,138,0,4,18,2,2,138.28,2,0,19,3,0,-1,0
17.25,215,4,1,70,2,3,81.39,9,1,70,4,0,-1,0
36.33,208,0,1,38,2,1,102.87,0,0,33,4,0,8,0
101.7,181,2,4,17,2,0,116.98,0,0,37,4,1,10,0
16.09,176,5,2,45,1,0,120.3,0,1,64,3,1,10,0
19.83,102,0,2,10,2,3,83.87,1,0,54,3,0,6,0
14.22,127,6,2,56,1,2,114.27,1,0,39,3,0,4,0
12.57,60,1,3,30,1,1,124.56,1,0,54,1,1,9,0
11.48,152,4,4,70,0,2,95.59,0,0,42,3,0,1,0
19.79,206,6,2,64,2,1,109.82,0,1,37,3,1,-1,0
10.79,207,0,1,42,2,3,81.44,0,1,61,1,0,-1,0
11.05,419,0,4,51,0,3,98.38,0,0,40,3,1,4,0
1.6,460,0,2,6,2,0,94.97,1,0,72,4,0,-1,1
60.82,190,2,4,48,1,1,144.96,2,0,57,1,1,8,0
74.82,176,1,3,36,1,1,102.95,0,0,51,3,0,10,1
33.75,726,1,2,12,0,2,52.19,0,0,71,1,1,3,0
9.98,229,1,3,55,0,1,87.26,0,0,27,3,0,-1,0
7.31,183,1,2,64,2,3,93.52,2,0,37,3,1,-1,0
5.75,285,1,1,46,1,1,96.03,0,0,68,1,0,2,0
33.49,477,4,1,54,1,0,119.72,0,0,49,2,1,-1,0
55.27,365,2,2,42,1,1,96.68,0,0,60,1,0,4,0
22.94,325,1,4,47,2,0,139.58,0,0,58,0,0,-1,0
39.9,230,1,3,33,3,1,261.05,0,1,23,1,0,2,0
28.67,181,2,4,4,1,0,133.91,0,0,35,3,1,4,0
10.84,800,0,2,21,1,2,106.57,0,0,21,1,0,-1,0
45.04,47,1,1,15,2,2,78.51,0,1,28,3,0,-1,0
42.8,188,13,2,58,2,1,108.23,0,1,36,3,0,0,0
9.09,270,0,4,28,2,2,125.51,0,0,32,3,0,-1,0
38.31,171,0,4,18,1,3,150.47,1,0,62,4,0,10,0
17.85,120,2,3,46,1,1,128.9,0,1,46,2,1,-1,0
16.3,146,1,3,67,2,3,107.24,0,0,45,3,0,10,0
27.45,157,0,4,28,2,0,124.99,0,0,51,3,1,10,0
26.78,398,2,3,71,0,0,98.9,0,0,59,4,1,6,0
40.89,223,1,1,31,1,2,105.65,1,0,56,1,0,-1,0
10.18,183,2,4,48,1,3,165.38,0,0,43,3,0,-1,0
31.58,302,3,2,51,2,0,106.74,0,0,46,1,1,-1,0
7.94,70,0,1,47,1,0,106.26,0,0,74,0,0,-1,0
17.41,173,1,1,33,2,1,89.82,0,1,69,1,1,-1,0
18.36,131,1,2,33,0,3,53.52,0,1,70,2,0,-1,0
43.64,188,6,2,57,2,1,104.13,0,0,22,1,0,-1,0
20.23,101,1,1,21,1,2,108.66,2,1,41,2,0,2,0
16.29,426,1,4,54,2,3,127.81,0,0,55,1,1,1,0
62.85,124,0,3,18,2,0,112.81,0,0,62,3,1,3,0
14.25,89,3,4,67,1,0,137.79,0,0,66,3,0,10,0
13.78,172,5,3,67,1,0,126.92,0,0,53,3,0,-1,0
4.48,177,1,3,67,1,2,122.13,0,1,42,1,0,10,0
16.89,292,2,4,61,3,1,249.58,0,0,51,3,0,-1,0
9.47,614,0,2,49,0,1,77.79,0,0,65,1,0,10,0
16.44,240,0,1,27,2,2,91.02,0,1,37,4,0,-1,1
24.34,345,0,4,23,0,0,95.15,0,0,58,1,0,10,0
8.43,148,3,3,10,1,1,131.05,1,0,38,3,0,2,0
10.4,94,3,3,27,1,1,115.92,0,0,35,3,0,-1,0
5.59,337,6,3,37,1,0,130.43,2,0,53,3,0,9,0
13.36,742,3,3,16,2,3,106.22,0,1,70,1,0,0,0
9.43,175,1,3,61,0,1,87.41,0,0,57,3,0,7,0
111.65,194,2,1,26,2,2,80.84,1,0,69,4,0,-1,0
66.9,435,1,2,70,2,0,98.24,1,0,30,3,1,3,0
58.76,380,4,3,67,2,0,136.53,2,1,43,3,0,0,0
7.13,172,1,1,39,1,1,93.73,2,0,43,4,1,-1,0
17.43,554,5,4,9,0,1,83.62,0,0,41,2,1,-1,0
7.67,128,1,2,64,2,2,86.65,0,0,55,1,1,2,0
87.73,259,0,1,6,1,0,88.38,1,0,59,4,1,2,1
39.05,107,4,3,70,3,1,242.69,0,1,61,1,1,1,0
8.65,238,4,1,35,1,0,85.81,0,0,53,1,0,-1,0
26.99,335,2,1,5,1,2,106.92,1,0,21,1,0,3,0
6.13,168,4,3,57,1,2,129.54,0,1,29,4,0,9,0
18.01,211,1,4,61,2,2,122.92,0,0,30,1,0,1,0
17.45,265,2,3,12,0,1,86.7,2,0,71,3,0,-1,0
36.3,290,1,2,18,1,2,113.44,0,0,70,1,0,10,0
44.27,157,4,1,40,0,3,68.8,1,1,42,3,0,9,0
20.41,765,2,2,15,1,0,115.53,0,1,60,2,0,-1,0
16.79,246,1,4,62,0,1,115.19,0,0,71,4,0,10,0
1.51,331,3,1,6,2,2,81.71,0,0,52,4,0,10,0
70.08,96,4,2,33,1,0,96.67,0,0,66,3,0,-1,0
11.87,297,1,4,43,2,1,117.35,1,1,71,1,1,-1,0
21.8,109,1,1,32,0,2,47.34,1,0,23,1,1,-1,0
122.4,483,1,3,10,1,3,123.77,0,0,64,3,1,10,0
7.73,284,0,1,29,1,2,93.5,0,0,30,1,1,-1,0
20.43,153,4,4,4,1,0,138.85,1,0,68,1,1,3,0
29.89,224,1,4,42,2,3,139.08,0,0,74,3,0,9,0
48.13,411,0,3,29,2,0,121.57,2,1,70,1,1,-1,0
20.11,224,2,2,46,2,2,112.81,0,0,31,3,1,1,0
51.44,175,0,2,39,1,3,129.18,0,1,38,4,0,1,0
14.4,337,6,2,6,1,2,122.83,0,0,23,1,1,-1,0
31.03,241,2,1,21,1,3,109.87,3,1,53,1,1,4,0
27.97,611,0,4,16,0,0,109.11,2,1,37,3,0,-1,0
18.67,708,0,2,8,1,2,108.83,0,0,49,1,0,1,0
26.02,88,0,4,13,2,0,147.76,1,0,58,0,0,1,0
9.98,194,6,4,16,1,2,141.74,0,0,35,4,1,10,0
15.82,800,2,2,15,0,1,73.43,0,0,38,3,1,6,0
7.17,359,2,3,45,3,2,246.39,0,0,31,3,0,5,0
14.11,437,1,3,2,0,2,101.8,0,0,26,3,1,2,1
49.93,301,0,1,67,1,1,99.64,1,0,21,3,0,-1,0
28.12,298,1,3,58,3,0,244.81,2,0,67,3,1,-1,0
25.7,47,1,3,33,0,0,86.55,1,0,22,0,0,-1,0
5.59,364,1,4,11,1,1,157.19,0,0,58,3,1,0,0
25.95,729,4,4,63,1,1,140.03,1,0,35,4,1,3,0
19.1,110,0,2,19,1,0,111.6,0,0,65,3,1,6,0
30.87,140,1,1,65,2,1,74.75,0,0,30,3,1,3,1
60.74,225,1,3,66,2,2,111.37,0,0,55,0,0,-1,0
14.48,76,1,3,69,1,3,106.14,0,0,71,1,0,-1,0
15.6,183,7,2,26,0,3,63.42,0,0,47,1,0,-1,0
41.87,105,1,4,64,3,2,257.84,2,0,32,1,1,-1,0
12.39,337,1,4,8,1,2,137.25,0,1,39,4,0,4,0
21.54,277,0,3,45,3,3,237.2,0,0,50,3,0,-1,0
4.07,192,3,1,38,2,3,78.01,0,0,62,4,1,0,0
15.7,176,0,1,22,2,0,75.7,0,0,21,0,0,2,0
57.06,258,5,4,41,1,3,135.21,0,1,67,1,0,-1,0
26.27,509,3,3,19,1,2,120.67,0,1,45,2,0,1,0
41.25,164,0,3,9,1,0,133.77,0,0,25,1,0,3,0
43.17,252,0,2,65,1,0,96.23,2,0,36,2,0,4,0
59.11,643,0,2,43,1,0,105.73,0,0,60,1,0,-1,0
15.21,137,2,3,18,2,0,127.57,0,0,74,0,0,-1,0
42.68,505,1,3,48,2,2,112.03,0,1,52,1,0,5,0
121.28,201,0,4,57,1,0,164.32,3,1,35,3,1,-1,0
19.67,800,1,2,38,2,1,97.41,0,0,66,3,0,-1,0
6.99,38,1,3,5,1,1,129.47,1,1,22,1,0,5,0
12.48,145,4,3,55,1,2,127.96,0,0,51,1,1,10,0
29.21,285,1,4,14,1,1,155.64,0,1,58,1,0,-1,0
5.32,285,0,3,31,2,3,126.75,2,1,34,0,0,-1,0
10.92,429,2,2,21,2,0,117.57,2,0,40,3,0,2,1
15.43,220,1,3,26,2,0,104.8,0,0,54,3,0,-1,0
21.93,607,0,2,26,2,1,105.99,0,0,44,3,1,0,0
84.54,422,7,4,57,1,0,145.42,0,1,65,4,1,10,0
34.82,122,0,4,25,1,0,142.32,0,1,41,3,0,6,0
8.24,556,0,2,7,1,2,117.86,0,1,63,3,1,6,0
200.0,313,1,4,63,1,3,140.86,0,0,25,1,1,9,0
19.82,393,3,3,62,0,2,85.45,0,0,43,2,0,3,0
5.24,650,2,4,49,2,1,120.28,2,1,62,3,0,8,0
8.75,71,6,2,55,2,3,99.92,0,0,51,2,0,7,0
8.79,76,1,1,12,2,0,86.64,0,0,26,4,0,2,1
6.83,354,6,2,11,0,1,70.45,0,1,62,3,0,3,0
30.28,44,1,2,3,2,2,112.33,0,0,23,3,0,2,0
2.38,217,0,2,1,2,3,102.34,0,0,57,2,0,-1,0
44.07,278,1,1,38,0,1,61.69,0,0,48,1,0,-1,1
38.53,185,0,3,33,3,1,245.96,1,1,22,3,0,-1,0
13.94,560,0,2,71,1,3,120.74,2,0,45,2,0,2,0
41.79,280,4,1,33,2,0,72.02,0,0,30,3,0,-1,0
8.38,800,3,1,47,2,2,98.44,0,0,26,4,0,-1,0
10.24,110,1,1,56,3,0,205.63,0,0,53,3,0,9,0
31.18,414,3,3,10,1,0,118.16,0,0,21,3,1,10,0
16.99,400,3,1,1,2,1,99.14,2,0,68,3,0,6,0
12.18,216,2,2,15,2,2,105.85,0,0,49,3,0,-1,0
18.34,341,0,4,29,2,1,128.52,0,1,43,1,1,0,0
57.69,237,10,2,47,2,0,96.26,0,0,48,3,0,-1,0
55.92,91,2,1,12,2,0,65.08,0,0,71,4,0,3,0
28.24,279,3,4,30,1,3,154.42,2,0,69,1,0,-1,0
15.11,800,2,2,53,2,0,104.08,0,1,65,2,0,10,0
30.48,780,3,4,38,3,0,256.12,1,0,45,3,1,10,0
10.07,124,0,2,20,1,2,116.78,2,1,23,1,1,-1,0
51.17,261,1,3,67,1,3,122.77,1,0,46,3,0,10,0
42.96,672,0,2,59,2,3,118.18,0,0,35,1,0,8,0
94.19,103,3,1,67,2,3,85.05,0,0,56,1,0,-1,0
10.57,272,0,3,37,2,1,127.33,0,0,38,1,0,9,0
9.57,131,1,1,26,0,0,35.19,3,1,35,2,0,0,0
31.22,493,1,3,61,1,3,126.09,1,0,60,4,0,-1,0
16.13,294,0,3,24,1,1,108.45,1,0,59,4,0,7,0
44.68,142,2,2,44,1,3,104.54,0,0,32,0,0,9,0
57.64,180,2,3,51,0,2,82.8,1,1,23,3,0,10,0
78.43,520,8,1,16,3,1,200.29,0,1,52,1,1,0,0
21.05,214,4,1,38,2,1,93.16,0,0,60,3,1,7,0
40.62,131,1,4,35,1,0,135.67,1,1,38,1,1,-1,0
13.28,394,1,3,13,0,2,77.57,0,1,72,4,1,-1,0
23.9,297,0,2,31,1,2,107.67,0,0,23,3,1,10,1
19.24,236,0,3,5,0,1,78.02,0,0,37,3,0,4,0
18.44,186,0,3,59,1,3,137.59,0,0,57,1,1,-1,0
86.41,300,5,3,53,1,3,128.04,2,0,65,4,0,-1,0
6.86,423,0,1,51,2,0,105.83,0,1,74,3,0,-1,0
20.01,134,2,2,25,1,0,106.08,0,1,40,4,0,-1,0
20.97,148,4,1,48,2,0,94.04,0,0,38,3,1,6,0
33.6,306,1,4,22,2,0,126.79,0,0,69,1,0,7,0
8.35,232,4,4,19,1,0,144.87,1,1,23,3,0,-1,0
15.81,243,1,3,30,3,0,244.97,0,0,67,4,0,1,1
12.47,145,2,1,71,3,1,223.46,0,1,22,3,0,8,0
3.32,380,0,2,36,2,2,100.91,2,1,45,3,0,-1,0
50.91,133,2,1,55,0,1,55.45,0,0,44,1,0,-1,0
6.2,534,1,4,5,0,1,97.87,0,0,54,3,1,-1,0
5.57,585,2,2,48,1,2,85.52,0,1,54,3,1,2,0
42.87,660,6,3,29,2,2,111.87,0,0,64,2,0,10,0
15.37,800,1,2,4,2,3,118.27,0,1,22,0,1,-1,0
15.8,182,3,3,50,1,2,116.89,1,0,55,2,0,7,0
16.04,592,3,4,54,2,1,143.81,1,0,36,3,1,-1,0
47.44,159,3,3,21,3,0,245.99,0,0,51,3,0,-1,0
12.92,91,0,4,58,2,1,123.08,0,0,59,3,0,-1,0
32.33,107,3,1,9,3,1,205.85,3,0,36,3,0,4,1
8.06,138,6,4,24,1,1,144.79,0,0,24,3,0,6,1
26.15,78,2,4,11,1,2,135.58,0,0,29,3,0,1,0
41.35,800,3,2,63,1,2,122.36,0,0,60,1,1,0,0
61.81,210,1,1,46,2,2,66.36,0,0,41,3,1,-1,0
5.82,578,4,1,53,1,0,109.42,1,1,26,1,0,-1,0
15.84,606,0,4,50,2,3,122.13,4,0,74,2,1,6,0
72.15,144,1,1,1,1,1,88.66,0,0,65,3,1,0,0
41.99,264,2,4,33,1,0,150.01,0,0,47,3,1,10,0
17.13,92,7,2,39,2,3,90.76,0,0,71,2,0,-1,0
20.15,324,2,3,65,1,1,144.86,0,0,41,3,0,-1,0
25.47,365,0,1,65,1,1,89.49,0,0,28,1,0,10,0
14.9,794,3,4,25,1,3,144.96,0,0,68,3,0,0,0
31.12,226,0,2,49,1,0,93.23,2,0,24,0,0,1,0
29.74,441,2,4,67,2,0,145.98,0,1,48,3,0,7,0
8.23,157,0,2,37,2,0,102.04,0,0,44,2,0,8,0
13.57,747,1,4,47,1,1,138.73,0,0,25,1,0,2,0
13.97,393,6,2,47,1,1,101.45,0,0,61,4,0,7,0
16.37,92,0,4,15,2,3,130.73,1,1,19,1,0,6,0
24.93,113,1,2,38,2,2,81.89,0,1,57,3,0,-1,0
23.21,261,1,3,40,0,1,78.48,1,1,73,4,0,10,0
11.29,286,2,3,9,3,0,256.04,1,1,62,3,1,7,0
58.69,174,0,1,18,2,2,83.73,0,0,24,3,1,0,0
20.17,282,2,2,59,2,3,81.89,0,0,32,3,0,-1,0
64.77,54,0,3,38,2,3,139.27,0,0,39,1,0,-1,0
63.57,129,3,3,47,2,1,120.99,0,0,20,3,0,5,0
8.61,134,2,3,11,2,1,125.77,2,1,25,1,1,1,0
13.57,530,0,3,38,2,3,121.06,0,1,50,3,0,2,0
14.39,135,0,3,2,0,3,103.31,1,0,51,3,0,-1,0
25.81,63,2,3,42,0,2,68.52,1,0,38,3,0,5,0
35.91,420,0,4,24,2,1,112.59,1,0,26,3,1,-1,0
22.59,470,6,1,24,2,0,83.34,1,0,31,3,1,2,0
12.93,83,2,4,46,1,1,153.05,1,0,23,2,1,9,0
75.29,223,0,4,42,2,0,104.76,0,0,34,2,0,-1,0
14.14,85,1,1,44,1,1,108.21,0,0,66,3,0,10,0
36.36,198,3,2,71,3,2,236.28,3,0,46,3,1,-1,0
19.5,188,1,2,29,0,2,75.13,1,0,61,3,1,3,0
19.07,648,2,4,27,1,1,136.19,0,0,72,3,1,7,0
34.43,549,6,4,20,2,3,142.66,1,0,37,1,0,8,0
69.02,163,2,3,22,2,0,113.23,0,0,52,4,0,10,0
25.64,328,1,4,67,2,0,129.02,1,0,28,4,0,4,0
13.58,176,1,2,58,2,3,103.17,1,0,26,3,1,5,0
65.63,353,6,2,55,1,1,105.42,1,0,59,3,0,-1,0
29.82,245,2,1,39,2,0,81.47,1,1,37,3,0,2,0
23.02,179,3,1,65,1,0,91.17,0,0,30,1,0,4,0
45.7,523,1,3,60,1,1,121.52,1,0,25,1,0,10,0
25.99,221,2,3,12,2,0,124.71,1,0,52,4,0,4,0
143.39,800,1,3,43,2,0,109.8,1,0,65,3,0,1,0
20.12,166,1,1,35,2,0,81.9,0,0,21,2,0,7,0
50.39,385,2,4,43,2,0,128.02,0,0,43,3,0,-1,0
28.61,125,1,1,23,0,2,42.42,1,1,49,1,1,-1,0
28.53,382,1,1,1,2,0,65.32,0,0,48,1,1,-1,0
15.03,784,1,2,62,3,2,251.38,0,0,45,4,0,-1,0
15.09,411,6,1,66,1,3,78.95,0,0,42,3,0,3,0
29.88,800,3,3,60,2,0,116.77,0,0,24,3,0,-1,1
10.03,120,9,3,55,1,2,130.71,3,0,66,0,1,1,0
12.67,386,5,2,64,1,2,108.32,0,0,19,0,0,1,0
20.33,218,1,3,38,1,0,130.48,0,0,64,3,0,-1,0
54.18,111,2,1,11,2,2,74.75,0,0,37,1,0,-1,0
21.42,234,3,2,56,2,0,81.68,0,0,48,3,0,10,0
21.15,595,2,4,47,3,1,273.2,0,0,46,3,1,-1,0
8.61,234,2,2,33,1,2,113.0,2,0,40,0,0,2,0
77.99,376,1,1,30,2,3,81.22,0,0,50,3,0,3,0
48.7,135,2,3,2,3,2,242.89,2,0,72,2,1,-1,0
53.29,454,3,4,41,2,0,124.98,2,0,35,3,1,-1,0
6.28,252,0,3,23,1,1,132.81,1,1,27,2,1,1,0
26.61,234,1,4,12,1,1,151.57,0,0,31,3,1,1,0
9.48,296,1,4,8,1,1,129.5,0,0,66,3,1,10,0
37.24,800,1,4,8,2,1,138.97,0,0,67,1,0,-1,0
25.98,663,0,3,45,2,0,108.41,0,0,49,3,0,-1,0
30.42,125,5,4,30,1,1,129.6,0,1,69,3,1,7,0
11.32,310,1,3,68,2,2,105.43,0,1,62,3,0,1,0
8.74,190,0,4,30,2,3,151.93,0,1,19,3,0,-1,1
12.03,252,0,1,60,1,3,103.39,0,0,52,2,0,9,0
25.69,179,2,4,50,2,0,128.57,0,0,58,1,1,4,0
16.55,291,0,1,26,1,0,84.57,2,1,63,1,0,5,0
24.59,709,10,1,62,2,2,79.36,0,0,24,3,1,-1,0
8.85,97,0,1,26,3,3,215.71,0,0,20,1,0,-1,0
19.98,193,3,3,27,0,3,80.61,0,0,48,3,0,2,0
61.32,210,0,4,45,2,2,132.43,0,0,26,3,0,-1,0
26.2,143,0,2,31,1,1,101.87,2,1,58,0,0,8,0
27.55,176,0,4,29,0,3,97.56,0,1,58,3,0,10,0
27.72,108,2,3,21,1,0,123.42,0,0,22,1,0,0,0
13.34,466,2,4,40,2,2,127.85,1,0,71,3,0,1,0
74.1,88,4,1,68,1,3,95.59,1,0,36,4,0,5,0
26.73,800,1,3,15,2,2,117.48,1,0,27,1,0,0,0
23.14,210,4,4,24,2,2,128.94,0,1,70,3,0,1,0
34.8,129,2,1,68,1,1,91.15,0,0,43,1,0,8,1
42.63,116,0,2,35,1,0,123.07,0,0,43,3,1,-1,0
7.42,371,4,2,3,2,1,87.25,2,0,41,1,1,-1,0
21.01,197,4,3,58,2,0,134.97,1,0,32,1,1,-1,0
120.08,800,1,4,1,1,0,139.43,0,0,58,0,0,-1,0
75.51,186,2,1,28,2,2,108.97,0,0,38,1,0,5,0
18.45,502,2,4,61,1,0,168.06,0,0,32,3,0,4,0
35.96,205,3,1,40,0,2,40.49,0,0,26,3,0,-1,0
15.47,138,3,4,62,0,3,100.45,0,1,57,4,1,-1,0
26.65,418,0,3,67,1,3,129.61,0,0,43,1,0,10,0
13.92,676,0,3,11,1,3,107.6,1,0,51,4,1,-1,0
13.73,111,0,4,20,1,1,151.62,0,0,69,1,0,-1,0
12.51,86,3,1,11,2,2,100.62,0,0,46,1,0,7,0
77.16,200,1,3,37,1,2,134.41,0,0,67,3,0,4,0
13.68,28,0,4,43,3,1,261.27,0,0,45,1,0,2,0
50.07,263,2,3,21,1,0,109.86,0,1,55,1,0,-1,0
14.22,112,4,4,43,2,3,121.42,0,0,34,3,0,2,0
12.98,170,1,2,25,2,2,99.01,2,0,40,3,0,-1,0
27.43,241,0,4,30,3,2,261.14,0,0,42,3,0,-1,0
7.11,776,1,2,65,1,2,105.28,1,1,21,4,0,3,0
34.18,292,0,2,30,0,1,68.96,0,0,66,3,0,2,0
18.01,800,3,4,47,2,0,131.08,0,1,31,1,1,2,0
12.93,497,3,4,8,2,2,143.18,1,1,24,3,1,-1,0
10.89,321,2,2,13,1,0,105.02,0,0,65,0,0,-1,0
97.23,800,0,3,59,0,2,96.83,2,1,36,1,0,-1,0
19.54,343,4,3,41,1,3,126.45,4,0,18,1,0,5,0
18.89,302,5,3,6,1,0,130.35,0,0,70,2,0,10,0
40.38,398,3,2,66,2,2,89.55,1,0,53,3,1,-1,0
10.24,800,0,4,50,1,1,146.05,0,1,27,3,0,7,0
49.77,316,3,1,10,2,2,85.5,0,0,31,3,0,6,0
19.52,239,4,3,50,1,2,119.5,0,1,28,3,1,9,0
6.64,70,3,1,35,2,0,100.08,1,0,25,3,0,10,0
13.14,321,3,2,37,2,2,124.79,0,1,39,1,0,10,0
8.36,122,2,3,32,1,0,117.18,0,1,41,3,1,10,0
21.43,73,2,4,19,1,2,147.19,2,0,74,1,0,-1,0
10.65,208,0,4,49,0,0,89.29,0,0,18,4,1,-1,0
9.75,711,2,3,58,2,2,108.72,0,0,57,3,0,10,0
25.37,493,0,1,51,1,0,90.69,1,1,19,4,1,2,0
20.8,416,1,1,65,1,0,95.4,1,1,47,4,1,6,0
52.84,546,2,2,8,1,3,113.97,1,0,29,2,1,6,0
51.0,71,0,4,30,1,0,153.15,0,1,48,4,0,10,0
21.1,148,0,4,9,1,0,142.01,0,0,28,1,1,-1,0
29.96,298,1,1,14,0,2,46.78,1,1,60,3,0,1,0
6.51,111,9,3,17,1,3,105.02,0,0,48,3,1,8,0
35.05,318,2,3,41,2,1,116.63,0,0,51,1,0,-1,0
27.9,179,3,1,11,1,0,89.05,0,1,72,0,1,8,0
43.09,730,2,1,20,0,2,31.17,0,1,52,2,0,10,0
15.72,77,3,3,59,0,0,100.4,0,0,50,1,0,10,0
15.83,65,0,3,67,1,0,139.46,0,0,66,3,1,-1,0
15.91,507,0,1,8,0,1,66.41,2,0,52,3,0,-1,0
63.29,275,1,1,8,1,2,88.21,0,0,49,3,0,-1,1
25.19,562,0,3,32,1,1,127.01,1,0,48,1,0,-1,0
6.07,126,0,3,45,1,2,112.44,0,1,60,3,1,-1,0
33.63,800,1,2,42,1,1,113.11,2,1,19,3,1,-1,0
13.86,430,2,3,19,2,1,111.16,1,0,61,3,1,4,0
47.83,210,2,4,48,1,0,155.92,1,0,20,1,1,10,0
30.91,244,2,2,4,2,0,99.75,0,0,35,1,1,-1,0
54.18,196,4,4,17,2,0,140.56,0,0,65,1,0,-1,0
46.11,137,0,4,15,3,1,262.41,0,0,74,3,0,0,0
42.52,200,1,2,32,3,2,230.62,0,0,34,2,1,10,0
49.78,284,1,1,36,1,0,107.76,0,0,25,1,0,10,0
38.55,218,6,2,20,1,1,115.07,0,0,32,1,0,7,0
11.53,76,4,4,63,0,1,108.58,0,0,72,3,0,10,0
8.05,464,2,4,2,3,1,253.64,0,0,34,4,0,5,0
10.34,40,3,2,62,0,2,65.85,0,0,62,3,0,6,0
36.04,66,0,2,8,2,1,103.77,2,0,72,3,0,-1,0
3.39,346,0,4,59,1,3,142.87,0,0,44,0,0,-1,1
19.84,201,0,3,39,1,2,130.55,0,0,32,3,0,6,0
16.24,411,6,4,26,1,2,152.27,1,1,41,3,0,10,0
53.47,210,0,4,57,1,0,128.29,0,0,51,1,1,9,0
18.29,683,1,4,51,2,2,137.4,0,1,60,3,0,-1,0
14.96,126,1,3,23,3,0,234.26,0,0,51,2,1,10,0
57.56,340,2,4,29,2,2,138.62,0,0,37,1,0,10,0
18.66,656,1,2,37,1,3,115.6,1,1,25,1,0,9,0
16.4,328,4,3,34,1,0,126.95,1,0,41,3,0,-1,0
13.58,463,3,1,34,2,1,78.5,0,0,35,3,1,5,0
25.24,313,6,2,47,2,0,99.38,3,0,61,0,1,-1,0
15.41,435,0,3,25,1,2,107.6,1,1,54,2,1,8,0
15.45,110,1,2,12,1,1,97.98,1,0,61,0,0,1,0
64.08,298,1,2,58,1,1,101.93,1,0,63,1,1,-1,0
20.89,209,0,3,43,2,2,129.61,0,0,40,3,1,4,0
14.03,195,0,1,49,2,0,92.1,0,1,57,0,0,10,0
9.06,62,0,2,58,1,1,106.4,0,1,50,1,1,-1,0
23.54,425,1,3,66,3,1,227.32,0,0,24,3,1,9,0
12.84,420,6,3,35,1,2,126.55,0,0,50,2,0,8,0
14.96,530,5,1,40,1,1,101.23,0,0,46,0,0,-1,0
10.16,179,0,2,26,1,0,127.66,0,0,49,1,0,3,0
23.51,121,1,1,19,1,2,70.96,1,0,46,0,0,-1,0
7.08,474,2,4,57,1,3,135.98,0,1,37,4,0,-1,0
27.92,160,8,1,43,2,2,74.98,0,1,42,1,0,-1,0
12.97,171,3,2,32,1,1,115.87,0,1,49,0,0,-1,0
35.63,300,8,2,48,1,3,111.18,0,0,36,1,1,-1,0
29.61,123,1,3,63,1,1,109.88,2,0,42,1,0,-1,0
21.83,151,0,3,68,1,3,139.4,0,0,32,1,0,-1,0
39.52,229,1,2,37,1,1,113.97,0,0,68,0,0,-1,0
69.79,589,2,2,67,0,3,62.48,0,0,67,0,1,-1,0
55.41,148,8,1,28,0,2,76.39,0,1,18,3,1,3,0
7.04,194,1,3,32,3,0,250.72,0,1,42,4,0,-1,0
12.38,699,4,3,20,3,0,243.84,2,0,22,3,0,-1,0
13.65,261,3,1,36,2,0,86.89,0,0,37,4,0,-1,0
33.48,306,1,1,9,2,2,95.86,0,0,32,3,0,-1,0
13.23,381,2,4,66,2,3,126.77,0,1,24,3,0,-1,0
12.82,163,0,1,20,2,2,87.49,0,0,73,2,1,10,0
11.16,644,0,4,9,2,3,128.05,0,0,59,3,0,8,0
25.51,356,3,4,26,1,0,128.82,0,0,67,1,1,-1,0
33.37,245,0,4,11,2,3,128.5,0,0,36,2,1,6,0
7.62,198,3,4,3,2,1,138.13,1,0,65,1,0,5,0
13.31,126,1,3,46,1,1,119.01,0,0,49,1,0,0,0
4.41,247,1,3,45,1,2,130.11,0,0,73,3,0,-1,0
2.96,258,3,2,46,3,2,251.92,0,0,44,3,1,9,0
29.6,187,1,4,4,2,2,138.46,0,0,64,3,0,0,0
25.85,495,1,2,15,2,0,121.52,0,0,46,1,1,10,0
23.06,256,2,3,16,1,3,135.07,1,1,30,1,0,10,0
71.49,375,0,4,31,3,0,269.16,1,0,70,4,1,0,0
5.26,227,1,2,34,2,0,83.4,0,0,30,1,1,8,0
3.8,427,1,3,71,1,0,138.43,0,1,52,1,0,3,0
8.18,231,2,4,40,1,3,126.53,0,0,19,3,0,6,0
3.69,355,0,4,23,1,2,127.07,0,0,62,0,0,-1,0
12.3,76,2,3,32,2,3,109.55,0,1,38,4,0,9,0
32.02,184,4,1,1,1,1,108.93,0,0,25,3,1,0,0
25.46,226,1,4,13,3,0,265.12,1,0,72,1,0,-1,0
45.7,405,12,3,15,1,3,131.44,1,0,73,4,0,-1,0
